"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"T" "11-25-1922" "7" "Purdue (IN)" "7" "West Lafayette, IN" "" 11 25 1922 "Indiana"
"L" "10-06-1923" "0" "DePauw (IN)" "3" "Bloomington, IN" "" 10 6 1923 "Indiana"
"W" "10-13-1923" "7" "Northwestern (IL)" "6" "Indianapolis, IN" "" 10 13 1923 "Indiana"
"L" "10-20-1923" "0" "Wisconsin" "52" "Bloomington, IN" "" 10 20 1923 "Indiana"
"W" "11-03-1923" "32" "Hanover (IN)" "0" "Bloomington, IN" "" 11 3 1923 "Indiana"
"L" "11-10-1923" "0" "Chicago (IL)" "27" "Chicago, IL" "" 11 10 1923 "Indiana"
"L" "11-17-1923" "6" "Wabash (IN)" "29" "Bloomington, IN" "" 11 17 1923 "Indiana"
"W" "11-24-1923" "3" "Purdue (IN)" "0" "Bloomington, IN" "" 11 24 1923 "Indiana"
"W" "09-27-1924" "65" "Rose-Hulman Tech (IN)" "0" "Bloomington, IN" "" 9 27 1924 "Indiana"
"W" "10-04-1924" "21" "DePauw (IN)" "0" "Bloomington, IN" "" 10 4 1924 "Indiana"
"L" "10-11-1924" "14" "Louisiana St." "20" "Indianapolis, IN" "" 10 11 1924 "Indiana"
"L" "10-18-1924" "0" "Chicago (IL)" "23" "Chicago, IL" "" 10 18 1924 "Indiana"
"L" "11-01-1924" "7" "Northwestern (IL)" "17" "Evanston, IL" "" 11 1 1924 "Indiana"
"W" "11-08-1924" "12" "Ohio St." "7" "Columbus, OH" "" 11 8 1924 "Indiana"
"W" "11-15-1924" "21" "Wabash (IN)" "7" "Bloomington, IN" "" 11 15 1924 "Indiana"
"L" "11-22-1924" "7" "Purdue (IN)" "26" "West Lafayette, IN" "" 11 22 1924 "Indiana"
"W" "10-03-1925" "31" "Indiana St." "0" "Bloomington, IN" "" 10 3 1925 "Indiana"
"L" "10-10-1925" "0" "Michigan" "63" "Ann Arbor, MI" "" 10 10 1925 "Indiana"
"L" "10-17-1925" "0" "Syracuse (NY)" "14" "Bloomington, IN" "" 10 17 1925 "Indiana"
"W" "10-24-1925" "25" "Miami (OH)" "7" "Bloomington, IN" "" 10 24 1925 "Indiana"
"L" "10-31-1925" "14" "Northwestern (IL)" "17" "Evanston, IL" "" 10 31 1925 "Indiana"
"L" "11-07-1925" "0" "Ohio St." "7" "Columbus, OH" "" 11 7 1925 "Indiana"
"W" "11-14-1925" "32" "Rose-Hulman Tech (IN)" "7" "Bloomington, IN" "" 11 14 1925 "Indiana"
